espèce source,interaction,espèce cible,source,poids,commentaire
radis,favorise,pois,"Favorise d'après 'Companion planting', Favorise d'après 'Potager et la lune. Associations favorables ou défavorables au potager', Favorise d'après 'ATTRA. National Sustainable Agriculture Information Service', Favorise d'après 'Ekopedia : cultures associées', Favorise d'après 'Plantes amies, ennemies', Favorise d'après 'good and bad companions for vegetables', Favorise d'après 'Xavier Gerbeaud. Légumes bons voisins', Favorise d'après 'Companion Planting  The Natural Way to Gardening', Favorise d'après 'Le potager de Marie', Favorise d'après 'The Encyclopedia of Organic Gardening. J.I. Rodale (editor)', Favorise d'après 'Ecological Agriculture Projects, McGill University', Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019', Favorise d'après 'Companion gardening', Favorise d'après 'Le poireau préfère les fraises. Wagner Hans, Terre Vivante, 2001. ISBN 2-904082-88-3', Favorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007', Favorise d'après 'Jardinage Biologique', Favorise d'après 'Jean Monet. Le jardin des Monet', Favorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008', Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007', Favorise d'après 'Sustainable Gardening Australia', Favorise d'après 'Bonnes et mauvaises associations dans le potager', Favorise d'après 'Anne Maurel. Les associations favorables en jardinage biologique.', Favorise d'après 'Marc Kauffman. Association des Jardins Ouvriers de Sélestat'",23.0,
radis,favorise,poivron,"Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019'",1.0,
radis,favorise,pomme de terre,"Défavorise d'après 'Defi Ecologique', Favorise d'après 'Xavier Gerbeaud. Légumes bons voisins', Favorise d'après 'Jardinage Biologique', Favorise d'après 'Ekopedia : cultures associées'",2.0,
radis,défavorise,pâtisson,"Défavorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007'",1.0,
radis,favorise,romarin,"Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019'",1.0,
radis,défavorise,roquette,"Défavorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019'",1.0,
radis,défavorise,sarriette,"Défavorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008'",1.0,
radis,favorise,sauge,"Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019'",1.0,
radis,favorise,scarole,"Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019', Favorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008', Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007'",3.0,
radis,favorise,thym,"Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019'",1.0,
radis,favorise,tomate,"Favorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007', Favorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008', Favorise d'après 'Xavier Gerbeaud. Légumes bons voisins', Favorise d'après 'Jardin Bio', Favorise d'après 'Ekopedia : cultures associées', Favorise d'après 'Jean Monet. Le jardin des Monet', Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007', Favorise d'après 'Bonnes et mauvaises associations dans le potager', Favorise d'après 'Anne Maurel. Les associations favorables en jardinage biologique.', Favorise d'après 'Le potager de Marie', Favorise d'après 'Potager et la lune. Associations favorables ou défavorables au potager', Favorise d'après 'Marc Kauffman. Association des Jardins Ouvriers de Sélestat', Favorise d'après 'Wikipedia. Article ""Culture associée""', Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019', Favorise d'après 'Ecological Agriculture Projects, McGill University', Favorise d'après 'Jardinage Biologique', Favorise d'après 'Le poireau préfère les fraises. Wagner Hans, Terre Vivante, 2001. ISBN 2-904082-88-3'",17.0,
radis noir,favorise,poireau,"Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007'",1.0,
raifort,favorise,abricot,"Favorise d'après 'IDEP Foundation', Favorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008'",2.0,
raifort,favorise,arbres fruitiers,Favorise d'après 'Ekopedia : cultures associées',1.0,
raifort,favorise,betterave,Favorise d'après 'Companion planting',1.0,
raifort,favorise,cerise,Favorise d'après 'IDEP Foundation',1.0,
raifort,défavorise,concombre,"Défavorise d'après 'Le poireau préfère les fraises. Wagner Hans, Terre Vivante, 2001. ISBN 2-904082-88-3', Défavorise d'après 'Defi Ecologique'",2.0,
raifort,défavorise,fève fèverole,"Défavorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008'",1.0,
raifort,défavorise,haricots,"Défavorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008'",1.0,
raifort,favorise,ortie,Favorise d'après 'IDEP Foundation',1.0,
raifort,favorise,pomme,"Favorise d'après 'IDEP Foundation', Favorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008'",2.0,
raifort,favorise,pomme de terre,"Favorise d'après 'Le potager de Marie', Favorise d'après 'Sustainable Gardening Australia', Favorise d'après 'Plantes amies, ennemies', Favorise d'après 'Companion planting', Favorise d'après 'Companion gardening', Favorise d'après 'Ekopedia : cultures associées', Favorise d'après 'IDEP Foundation', Favorise d'après 'ATTRA. National Sustainable Agriculture Information Service', Favorise d'après 'Jardinage Biologique', Favorise d'après 'The Encyclopedia of Organic Gardening. J.I. Rodale (editor)', Favorise d'après 'Companion Planting  The Natural Way to Gardening', Favorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008'",12.0,
raifort,favorise,prune,"Favorise d'après 'The Encyclopedia of Organic Gardening. J.I. Rodale (editor)', Favorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008'",2.0,
raifort,favorise,pêche,"Favorise d'après 'Ooreka', Favorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008'",2.0,
raisin,défavorise,euphorbe,"Défavorise d'après 'Ecological Agriculture Projects, McGill University'",1.0,
rhubarbe,favorise,ail,"Favorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008'",1.0,
rhubarbe,favorise,asperge,"Favorise d'après 'Ekopedia : cultures associées', Favorise d'après 'Le potager de Marie'",2.0,
rhubarbe,favorise,epinard,"Favorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008'",1.0,
rhubarbe,favorise,estragon,Favorise d'après 'Ekopedia : cultures associées',1.0,
rhubarbe,favorise,figue,Favorise d'après 'Ekopedia : cultures associées',1.0,
rhubarbe,favorise,oseille,Favorise d'après 'Ekopedia : cultures associées',1.0,
romarin,favorise,ail,"Favorise d'après 'IDEP Foundation', Favorise d'après 'Sustainable Gardening Australia'",2.0,
romarin,favorise,brocoli,"Favorise d'après 'Xavier Gerbeaud. Légumes bons voisins', Favorise d'après 'Le potager de Marie', Favorise d'après 'Companion gardening', Favorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007'",4.0,
romarin,favorise,carotte,"Favorise d'après 'The Encyclopedia of Organic Gardening. J.I. Rodale (editor)', Favorise d'après 'Companion gardening', Favorise d'après 'ATTRA. National Sustainable Agriculture Information Service', Favorise d'après 'Companion planting', Favorise d'après 'Xavier Gerbeaud. Légumes bons voisins', Favorise d'après 'IDEP Foundation', Favorise d'après 'Potager et la lune. Associations favorables ou défavorables au potager', Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007', Favorise d'après 'Sustainable Gardening Australia', Favorise d'après 'Plantes amies, ennemies', Favorise d'après 'Ekopedia : cultures associées', Favorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007', Favorise d'après 'Bonnes et mauvaises associations dans le potager', Favorise d'après 'Le potager de Marie', Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019'",15.0,
romarin,favorise,chou de bruxelles,"Favorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007', Favorise d'après 'Xavier Gerbeaud. Légumes bons voisins', Favorise d'après 'Le potager de Marie'",3.0,
romarin,favorise,chou-rave,"Favorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007'",1.0,
romarin,favorise,choux,"Favorise d'après 'Bonnes et mauvaises associations dans le potager', Favorise d'après 'The Encyclopedia of Organic Gardening. J.I. Rodale (editor)', Favorise d'après 'Plantes amies, ennemies', Favorise d'après 'Jardin Bio', Favorise d'après 'Companion planting', Favorise d'après 'Ekopedia : cultures associées', Favorise d'après 'IDEP Foundation', Favorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007', Favorise d'après 'Xavier Gerbeaud. Légumes bons voisins', Favorise d'après 'Potager et la lune. Associations favorables ou défavorables au potager', Favorise d'après 'Sustainable Gardening Australia', Favorise d'après 'Le potager de Marie', Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019'",13.0,
romarin,défavorise,concombre,"Défavorise d'après 'Companion Planting  The Natural Way to Gardening', Défavorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008', Défavorise d'après 'ATTRA. National Sustainable Agriculture Information Service', Défavorise d'après 'Defi Ecologique', Défavorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007'",5.0,
romarin,défavorise,cornichon,"Défavorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008', Défavorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007'",2.0,
romarin,défavorise,"courge, citrouille, potiron","Défavorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008'",1.0,
romarin,défavorise,courgette,"Défavorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008', Défavorise d'après 'Defi Ecologique'",2.0,
romarin,favorise,fenouil,"Favorise d'après 'Potager et la lune. Associations favorables ou défavorables au potager', Favorise d'après 'Ekopedia : cultures associées'",2.0,
romarin,favorise,haricots,"Favorise d'après 'Sustainable Gardening Australia', Favorise d'après 'Companion planting', Favorise d'après 'Ekopedia : cultures associées', Favorise d'après 'The Encyclopedia of Organic Gardening. J.I. Rodale (editor)', Favorise d'après 'Plantes amies, ennemies', Favorise d'après 'IDEP Foundation', Favorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008', Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019'",8.0,
romarin,favorise,laitue,"Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019'",1.0,
romarin,défavorise,melon,"Défavorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008'",1.0,
romarin,favorise,navet,"Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007', Favorise d'après 'Bonnes et mauvaises associations dans le potager', Favorise d'après 'Le potager de Marie', Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019'",4.0,
romarin,favorise,origan,Favorise d'après 'Ekopedia : cultures associées',1.0,
romarin,favorise,persil,"Favorise d'après 'IDEP Foundation', Favorise d'après 'Potager et la lune. Associations favorables ou défavorables au potager', Favorise d'après 'Ekopedia : cultures associées'",3.0,
romarin,favorise,pois,"Favorise d'après 'Potager et la lune. Associations favorables ou défavorables au potager', Favorise d'après 'Ekopedia : cultures associées'",2.0,
romarin,défavorise,pâtisson,"Défavorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008'",1.0,
romarin,favorise,radis,"Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019'",1.0,
romarin,favorise,sauge,"Favorise d'après 'Sustainable Gardening Australia', Favorise d'après 'The Encyclopedia of Organic Gardening. J.I. Rodale (editor)', Favorise d'après 'Plantes amies, ennemies', Favorise d'après 'IDEP Foundation'",4.0,
romarin,favorise,thym,Favorise d'après 'Potager et la lune. Associations favorables ou défavorables au potager',1.0,
romarin,défavorise,tomate,"Favorise d'après 'Potager et la lune. Associations favorables ou défavorables au potager', Défavorise d'après 'Sustainable Gardening Australia', Défavorise d'après 'IDEP Foundation'",1.0,
roquette,favorise,betterave,"Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019', Favorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008'",2.0,
roquette,favorise,carotte,"Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019'",1.0,
roquette,favorise,coriandre,"Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019'",1.0,
roquette,défavorise,"courge, citrouille, potiron","Défavorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019'",1.0,
roquette,défavorise,courgette,"Défavorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019'",1.0,
roquette,défavorise,cresson,"Défavorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019'",1.0,
roquette,favorise,laitue,"Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019'",1.0,
roquette,défavorise,navet,"Défavorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019'",1.0,
roquette,défavorise,radis,"Défavorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019'",1.0,
roquette,favorise,scarole,"Favorise d'après 'Vivre avec la Terre. Charles Hervé-Gruyer, Perrine Hervé-Gruyer. Actes Sud. 2019'",1.0,
roquette,favorise,tomate,"Favorise d'après 'Les bonnes associations au potager. Vialard Noémie, Éditions Rustica, 2007'",1.0,
rue,défavorise,basilic,"Défavorise d'après 'Companion planting', Défavorise d'après 'Les cultures associées. Pirlet, Marisa & Guy, Nature & Progrès, 2007', Défavorise d'après 'IDEP Foundation', Défavorise d'après 'Le Monde', Défavorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008'",5.0,
rue,défavorise,brocoli,"Défavorise d'après 'Sustainable Gardening Australia', Défavorise d'après 'Companion planting'",2.0,
rue,défavorise,camomille,"Défavorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008'",1.0,
rue,défavorise,chicorée,"Défavorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008'",1.0,
rue,défavorise,choux,"Défavorise d'après 'Companion planting', Défavorise d'après 'Sustainable Gardening Australia', Défavorise d'après 'IDEP Foundation'",3.0,
rue,défavorise,concombre,Défavorise d'après 'Xavier Gerbeaud. Légumes bons voisins',1.0,
rue,défavorise,laitue,"Défavorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008'",1.0,
rue,défavorise,lavande,"Défavorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008'",1.0,
rue,défavorise,mélisse,"Défavorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008'",1.0,
rue,défavorise,pois,Défavorise d'après 'Jardinage Biologique',1.0,
rue,défavorise,sauge,"Défavorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008', Défavorise d'après 'IDEP Foundation'",2.0,
rue,défavorise,scarole,"Défavorise d'après 'Jardiner avec la lune. Hopes Fiona, Marabout, 2008'",1.0,
rutabaga,défavorise,absinthe,Défavorise d'après 'Defi Ecologique',1.0,
rutabaga,favorise,ail,"Favorise d'après 'Le potager de Marie', Favorise d'après 'Ekopedia : cultures associées'",2.0,
